UF,Nom_Mun,PopEst2021,PIB_per_capita,lat,long
CE,Ubajara,35295.0,18190.85,-3.8550765986464004,-40.921912900973176
CE,Trairi,56653.0,19683.75,-3.2780626819318015,-39.268248854662666
CE,Uruburetama,22223.0,13475.87,-3.624209990201148,-39.50649743650166
CE,Carnaubal,17763.0,9388.72,-4.163588677021524,-40.94170295069046
CE,Ibicuitinga,12730.0,9815.44,-4.975290339121264,-38.63727382954368
CE,Itapajé,53448.0,11124.48,-3.684503222951758,-39.585255831202936
CE,Pindoretama,20964.0,13110.66,-4.027234855467953,-38.30507399067209
CE,Tejuçuoca,19551.0,7006.68,-3.9892336405962974,-39.57995024250478
CE,Tururu,16588.0,8324.01,-3.5989809455270123,-39.43640140765856
CE,Umirim,19976.0,8650.25,-3.677054161209705,-39.349065364506664
CE,Aquiraz,81581.0,47245.19,-3.902089146226635,-38.390575470626914
CE,Alto Santo,16077.0,14447.21,-5.520183141256281,-38.27127156040105
CE,Alcântaras,11846.0,8289.87,-3.587041320591438,-40.54510162122331
CE,Amontada,44195.0,15057.63,-3.3602631182343736,-39.833269806041926
CE,Apuiarés,14742.0,8206.35,-3.946003493768049,-39.43050116879744
CE,Ararendá,10983.0,9722.66,-4.752765487101663,-40.83256406712123
CE,Aracati,75392.0,22637.56,-4.5606665197398275,-37.769040827066036
CE,Aracoiaba,26600.0,10015.85,-4.3703682593361455,-38.81286658880016
CE,Aratuba,11759.0,12896.07,-4.418945288106402,-39.04538040442449
CE,Eusébio,55035.0,65008.58,-3.8895357775615484,-38.45368305116397
CE,Caucaia,368918.0,28229.51,-3.7348460047354313,-38.654225282990716
CE,Banabuiú,18313.0,14199.25,-5.308442914142605,-38.91840026474913
CE,Groaíras,11219.0,9872.09,-3.913046224000479,-40.38269687542697
CE,Graça,14415.0,8998.32,-4.047227005607869,-40.752977472973136
CE,Fortim,16776.0,18625.44,-4.451056022703002,-37.794363867840715
CE,Ibaretama,13385.0,9881.62,-4.820104816082478,-38.82063049696531
CE,Caridade,23011.0,8090.43,-4.231931368592838,-39.19444912665424
CE,Guaramiranga,5073.0,15847.79,-4.263397287365597,-38.9321873923222
CE,Barreira,22715.0,10566.4,-4.285848349365011,-38.642103491988244
CE,Choró,13608.0,13153.2,-4.8428488647178485,-39.14029303242199
CE,General Sampaio,7767.0,11196.45,-4.052145693527333,-39.4511108313536
CE,Canindé,77484.0,11761.86,-4.3597462750867795,-39.31229527824011
CE,Deputado Irapuan Pinheiro,9698.0,10402.46,-5.914633372519874,-39.26795451369553
CE,Crateús,75241.0,12661.3,-5.1742224523291895,-40.66778991169332
CE,Chaval,13112.0,8413.49,-3.0343543302672793,-41.243767202359635
CE,Catunda,10410.0,10766.7,-4.647527988232661,-40.20024331347637
CE,Granja,55170.0,8508.38,-3.1204372762000747,-40.82704344026674
CE,Bela Cruz,32851.0,9809.26,-3.053414277249235,-40.16752721224234
CE,Baturité,36127.0,12408.24,-4.328439760988241,-38.88319425716764
CE,Ibiapina,25165.0,13850.18,-3.918666805614176,-40.88818705453969
CE,Cariré,18470.0,10455.04,-3.9503453612223614,-40.473303031484186
CE,Guaraciaba do Norte,40921.0,16353.68,-4.165954191301992,-40.74915996211819
CE,Chorozinho,20286.0,12830.19,-4.301073774651524,-38.49794180999989
CE,Cascavel,72706.0,14777.0,-4.131324812920363,-38.23528110733298
CE,Beberibe,54315.0,19497.48,-4.1786085431406095,-38.13093971690525
CE,Hidrolândia,20126.0,9193.31,-4.407528260177976,-40.40262991459401
CE,Boa Viagem,54680.0,9861.34,-5.126224859841647,-39.73021642803147
CE,Croatá,18201.0,12331.0,-4.415488881673859,-40.90934206997361
CE,Irauçuba,24450.0,9009.98,-3.74648572499996,-39.785169317999895
CE,Limoeiro do Norte,60232.0,23631.38,-5.146088066307843,-38.098406649000005
CE,Paracuru,35526.0,15648.56,-3.4098006718768903,-39.03022940792896
CE,Poranga,12358.0,8852.69,-4.744792101283508,-40.92576215357857
CE,Reriutaba,18279.0,10433.27,-4.141346353440246,-40.58244972904995
CE,Pires Ferreira,11052.0,7621.25,-4.244889421801503,-40.64686056392194
CE,Russas,79550.0,14563.46,-4.939416223511872,-37.973765218050204
CE,Paramoti,12276.0,9034.57,-4.09828318647328,-39.239237783476014
CE,Quixeramobim,82455.0,17008.8,-5.199272741366086,-39.295847315457095
BA,Jeremoabo,40832.0,12278.09,-10.0762619249999,-38.3480299089999
BA,Paulo Afonso,119213.0,33262.53,-9.398222864999978,-38.221662189
BA,Glória,15247.0,16667.38,-9.343277992999958,-38.25688853
PI,Buriti dos Montes,8282.0,8414.58,-5.312905627136306,-41.09706946565503
PI,Buriti dos Lopes,19832.0,10828.33,-3.175291749205843,-41.8685912120259
PI,Domingos Mourão,4352.0,10692.03,-4.2534459749999805,-41.271428207
PI,Capitão de Campos,11471.0,9276.42,-4.458845119372608,-41.94233495565671
PI,Castelo do Piauí,19716.0,10267.96,-5.3241900763626635,-41.548885031984994
PI,Caxingó,5477.0,9702.47,-3.421172687977304,-41.8928160853168
PI,Cocal de Telha,4908.0,9568.33,-4.556029638579062,-41.97209786093533
PI,Caraúbas do Piauí,5910.0,9718.63,-3.475673343994353,-41.84187740951768
PI,Lagoa de São Francisco,6795.0,8091.31,-4.393290066244774,-41.60219745006961
PI,Juazeiro do Piauí,5491.0,10209.14,-5.170247637038808,-41.7046316802695
PI,Novo Santo Antônio,3014.0,10364.07,-5.288957240654011,-41.93439934020227
PI,Milton Brandão,6603.0,8111.92,-4.702518531762689,-41.44896273376921
PI,Piracuruca,28952.0,12556.04,-3.934879563433399,-41.70899918379654
PI,São João da Fronteira,6084.0,10013.9,-3.9399287714293667,-41.25785136387794
MA,Água Doce do Maranhão,12731.0,7986.15,-2.837950040307366,-42.11675674247594
MA,Humberto de Campos,29143.0,6327.78,-2.597713759726556,-43.46132628408963
MA,Primeira Cruz,15545.0,5732.25,-2.509390331380641,-43.44181955800342
MA,Tutóia,59927.0,9115.54,-2.7627508829473126,-42.27451044082622
MA,Barreirinhas,63891.0,9951.26,-2.7483614711455844,-42.826727223466506
MA,Paulino Neves,16295.0,7263.57,-2.7205922739719126,-42.54045879502108
MA,Santo Amaro do Maranhão,16219.0,5916.27,-2.501796177187706,-43.257563007985354
AL,Igaci,25596.0,12186.03,-9.539739574999938,-36.63627114
AL,Coité do Nóia,10594.0,19962.67,-9.634341805999949,-36.577672806
AL,Chã Preta,7311.0,24000.91,-9.252714458999948,-36.298263315999996
AL,Joaquim Gomes,24167.0,21556.45,-9.137388803999949,-35.755278211
AL,Santa Luzia do Norte,7344.0,37770.24,-9.59954836799994,-35.824041768
AL,Marechal Deodoro,52848.0,64514.89,-9.714840886999978,-35.8944391979999
AL,Maribondo,13123.0,14324.64,-9.57840759299995,-36.3044995989999
AL,Pindoba,2903.0,20473.17,-9.47544625599994,-36.289084597999896
AL,Taquarana,20162.0,25335.01,-9.646285117999978,-36.4929927539999
AL,Quebrangulo,11202.0,16876.56,-9.32022291099997,-36.4704501749999
AL,Olho d'Água Grande,5133.0,13556.59,-10.0571343989999,-36.813292944000004
AL,Satuba,14042.0,18584.75,-9.56924304599994,-35.82449636
AL,Piaçabuçu,17868.0,25653.76,-10.4062955599999,-36.431481874
AL,Mar Vermelho,3474.0,14663.33,-9.44802385399993,-36.3879464189999
AL,Olivença,11681.0,9317.95,-9.51807739099996,-37.1912010309999
AL,São Miguel dos Campos,62328.0,22027.55,-9.779993346999959,-36.10003394699989
AL,Monteirópolis,7171.0,11292.89,-9.60342564299998,-37.248187574
AL,São Brás,6977.0,18535.41,-10.121464244,-36.901941133
AL,São Miguel dos Milagres,8073.0,30158.25,-9.26655180299997,-35.376412034999895
AL,Roteiro,6634.0,30769.1,-9.831941014999929,-35.978850295
AL,Paripueira,13484.0,17561.86,-9.46914463499996,-35.555399998000006
AL,Teotônio Vilela,44570.0,30461.61,-9.910788657999941,-36.354711833
AL,Pão de Açúcar,24307.0,10967.88,-9.748086561999969,-37.4337997289999
AL,Pilar,35310.0,19147.73,-9.594050713999929,-35.9554533539999
AL,São Luís do Quitunde,34825.0,27097.07,-9.31578543799998,-35.562131426
AL,Matriz de Camaragibe,24627.0,15668.42,-9.15431368699996,-35.5303132779999
AL,União dos Palmares,65963.0,21467.05,-9.158223365999959,-36.0244547779999
AL,Pariconha,10546.0,13747.59,-9.25696343299995,-37.9999305659999
AL,Major Isidoro,19923.0,14226.02,-9.533910487999949,-36.98697005
AL,Viçosa,25655.0,23158.1,-9.37188169799998,-36.2422797099999
AL,São José da Tapera,32462.0,10251.63,-9.56056606899995,-37.381196939999896
AL,Porto de Pedras,7618.0,43738.21,-9.15995052699998,-35.296416553
AL,Passo de Camaragibe,15270.0,22090.3,-9.23966343899997,-35.487278531
AL,Minador do Negrão,5315.0,14016.88,-9.307797778999939,-36.866046716
AL,Tanque d'Arca,6115.0,15070.53,-9.534774687999969,-36.433388223
AL,Mata Grande,25200.0,14071.19,-9.11915166599994,-37.731259993
AL,Porto Calvo,27331.0,15105.53,-9.05337792799997,-35.398775633
AL,Rio Largo,75662.0,18806.12,-9.48158498199996,-35.845683686
AL,Penedo,64005.0,15371.47,-10.291336991000001,-36.582802828
AL,Maragogi,33351.0,33547.15,-9.01164976799993,-35.222587808
SE,Capela,34808.0,11069.02,-10.5063188779999,-37.053951732
SE,Carmópolis,17232.0,24524.19,-10.6489732169999,-36.984248183000005
SE,Estância,69919.0,30414.67,-11.2686082619999,-37.4376297699999
SE,General Maynard,3421.0,12724.95,-10.685142581,-36.98435476899989
SE,Malhada dos Bois,3715.0,14201.78,-10.344604299,-36.9209309569999
SE,Maruim,17328.0,25877.99,-10.7381023899999,-37.080961685
SE,Muribeca,7653.0,12630.39,-10.424322149,-36.95656417
SE,Nossa Senhora das Dores,26957.0,15422.2,-10.491080294,-37.1966641509999
SE,Poço Redondo,35461.0,11738.11,-9.806375648999959,-37.681558874
SE,Propriá,29756.0,18628.15,-10.216803328000001,-36.8396515869999
SE,Rosário do Catete,11158.0,42028.68,-10.696154442,-37.03252259
SE,Santa Rosa de Lima,3933.0,14005.48,-10.646825588,-37.193884407999995
SE,Siriri,9046.0,19537.43,-10.604485370999999,-37.113487941
SE,Tomar do Geru,13534.0,10858.98,-11.366676218938132,-37.84157689466229
RN,Angicos,11695.0,15405.34,-5.662750751869943,-36.60188011838592
RN,Bodó,2171.0,132001.37,-5.987782332700179,-36.41321642836635
RN,Carnaubais,10972.0,19226.26,-5.337586802932161,-36.83438977701365
RN,Fernando Pedroza,3081.0,12680.91,-5.69613912381385,-36.53072689166114
RN,Governador Dix-Sept Rosado,13115.0,29451.9,-5.458395692937533,-37.52292851560222
RN,Grossos,10541.0,15018.53,-4.980149872581795,-37.154403444201435
RN,Ipanguaçu,15759.0,12469.1,-5.507245170403156,-36.859258965564905
RN,Itajá,7641.0,13014.65,-5.643796917936673,-36.87158918256019
RN,Itaú,5916.0,12471.65,-5.839061020021071,-37.99447772596376
RN,Lajes,11410.0,14542.47,-5.699272206065182,-36.24467858373888
RN,Paraú,3732.0,14806.41,-5.774423289776383,-37.100293488572675
RN,Pedro Avelino,6591.0,12137.15,-5.520527800826886,-36.38727554023073
RN,Pendências,15411.0,49152.82,-5.25407652862181,-36.71965372998031
RN,Riacho da Cruz,3648.0,10281.68,-5.936014473017263,-37.94599196702494
RN,Rodolfo Fernandes,4457.0,13281.03,-5.787984185814535,-38.061785852120956
RN,Santana do Matos,11808.0,12452.57,-5.959467374243079,-36.65529055100312
RN,São Rafael,8183.0,10836.58,-5.801741166029013,-36.889407986294785
RN,São Tomé,11051.0,10114.52,-5.971052519753185,-36.07477596500199
RN,Serra do Mel,12225.0,70243.25,-5.172687991176667,-37.0410975197441
RN,Severiano Melo,1743.0,36201.68,-5.777399999238825,-37.95717815343919
RN,Tibau,4173.0,27563.89,-4.834959235876373,-37.25215890836068
RN,Triunfo Potiguar,3195.0,14344.56,-5.866509481131185,-37.188394423199234
RN,Upanema,14937.0,14337.24,-5.6428069770079246,-37.25812184463704
MG,Dom Bosco,3635.0,19065.15,-16.652066230999896,-46.2652328779999
MG,Paracatu,94539.0,76144.41,-17.220189404999896,-46.8748502449999
MG,Pedras de Maria da Cruz,12313.0,8900.37,-15.6073480539999,-44.3932298039999
MG,Riachinho,8132.0,19338.76,-16.220320554,-45.9993763579999
MG,São Francisco,56625.0,11446.32,-15.9551148059999,-44.861062621
MG,São João da Ponte,25033.0,10741.62,-15.928677618999899,-44.005842789
MG,Unaí,85461.0,50544.26,-16.361097353999998,-46.897575721
MG,Uruana de Minas,3256.0,29820.95,-16.0603004,-46.256541994
AL,Palmeira dos Índios,73452.0,16085.04,-9.41131553799994,-36.632409233000004
PE,Afogados da Ingazeira,37546.0,14430.74,-7.75015840618766,-37.63835079785378
PB,Água Branca,10375.0,8870.96,-7.51519703648721,-37.64024756051037
RN,Água Nova,3293.0,10492.84,-6.2070584342130575,-38.29269322373281
PI,Alagoinha do Piauí,7678.0,8523.28,-7.008949165789984,-40.93773610912207
PI,Alegrete do Piauí,4921.0,9791.41,-7.243089195408552,-40.859835669036556
RN,Alexandria,13529.0,11145.72,-6.413692991567762,-38.01425453457022
RN,Almino Afonso,4685.0,10685.63,-6.153486980742369,-37.76616439032604
RN,Antônio Martins,7162.0,9149.14,-6.216164553284315,-37.88934603482229
PE,Araripina,85301.0,14912.98,-7.577038548112517,-40.49813720475245
PI,Aroazes,5819.0,9847.89,-6.111000521665298,-41.788358701250495
PI,Aroeiras do Itaim,2551.0,9652.94,-7.278925658670091,-41.56437703894115
PI,Bela Vista do Piauí,4044.0,11591.5,-7.972769519592184,-41.87125223091898
PB,Belém do Brejo do Cruz,7356.0,10679.3,-6.190712391801787,-37.53735140196837
PI,Belém do Piauí,3607.0,11440.06,-7.377150385677705,-40.97101697843639
PB,Bernardino Batista,3571.0,11211.72,-6.451844862082168,-38.55071185734242
PI,Bocaina,4509.0,10594.7,-6.942868723998102,-41.32244784784801
PE,Bodocó,38605.0,8211.64,-7.779239263986143,-39.938201021275916
PB,Bom Sucesso,4937.0,11041.7,-6.446465566616733,-37.92980507935542
PB,Brejo dos Santos,6479.0,9926.14,-6.377396635633903,-37.82388564026161
PB,Cachoeira dos Índios,10364.0,12042.75,-6.9266248901339935,-38.67352057487557
PB,Cajazeiras,62576.0,19683.9,-6.886863403654718,-38.56189678318102
PI,Cajueiro da Praia,7704.0,14976.18,-2.928787762978011,-41.338517371083
PI,Campinas do Piauí,5628.0,10216.08,-7.660176271170947,-41.88112855953285
PI,Campo Grande do Piauí,5987.0,10378.37,-7.133703510988159,-41.03846773188371
PI,Caridade do Piauí,5102.0,9806.1,-7.733378371077101,-40.98784824651341
PB,Catingueira,4938.0,10712.59,-7.125742656900565,-37.608535590909504
PB,Catolé do Rocha,30819.0,16405.68,-6.342302996586512,-37.7450834972868
PI,Conceição do Canindé,4811.0,12564.06,-7.877573842489274,-41.596535207446735
PB,Coremas,15438.0,16167.95,-7.018392828632675,-37.944896518773184
RN,Coronel João Pessoa,4918.0,9794.12,-6.260545389652208,-38.44374592429553
PI,Curral Novo do Piauí,5390.0,14544.26,-7.8321284072029735,-40.90137202929669
PB,Diamante,6506.0,9121.54,-7.426738072339696,-38.26235249343182
PI,Dom Expedito Lopes,6940.0,11245.65,-6.958216462639754,-41.64534341772973
RN,Doutor Severiano,7068.0,11114.41,-6.09487068358482,-38.37501744553435
PB,Emas,3556.0,11709.62,-7.107512173297555,-37.715109370531074
PI,Floresta do Piauí,2561.0,9862.71,-7.466965861863091,-41.797983984763576
RN,Francisco Dantas,2801.0,11695.31,-6.08863656386494,-38.12336654427471
PI,Francisco Macedo,3216.0,10211.77,-7.327992922116624,-40.79153935316096
PI,Francisco Santos,9423.0,8811.07,-6.99345543758972,-41.13711103711878
RN,Frutuoso Gomes,4015.0,11186.02,-6.160262548293721,-37.842073288724
PI,Geminiano,5477.0,10818.51,-7.156870124443887,-41.36316116732058
PB,Ibiara,5877.0,9830.27,-7.501143482281554,-38.40468281872506
PB,Igaracy,6092.0,9976.11,-7.180708340004765,-38.14995362057896
PB,Imaculada,11877.0,8277.65,-7.389660334914849,-37.50670388126814
PI,Inhuma,15330.0,10673.42,-6.669310483325336,-41.70767252124697
PI,Ipiranga do Piauí,9863.0,8356.14,-6.827152216829551,-41.740070950452534
PE,Ipubi,31515.0,10800.4,-7.651085689305843,-40.14765354727261
PI,Isaías Coelho,8582.0,9414.86,-7.737868894714392,-41.67791841591486
PI,Itainópolis,11571.0,9350.28,-7.448017469392468,-41.47890044922851
PI,Jacobina do Piauí,5718.0,12078.34,-7.935503762679822,-41.21128636462301
PI,Jaicós,19233.0,9970.93,-7.360078769477303,-41.13873883741432
RN,João Dias,2653.0,10550.88,-6.275840344540802,-37.796224490498254
RN,José da Penha,5941.0,11347.37,-6.3176794253209705,-38.28338808305126
PB,Juru,9831.0,8876.57,-7.535101207186103,-37.81787537523008
PB,Lagoa,4640.0,11041.33,-6.590523517049616,-37.91404673949072
PI,Lagoa do Sítio,5219.0,9311.16,-6.5172517199278195,-41.568437159258394
PB,Lastro,2698.0,10932.15,-6.51781280198427,-38.17888972249399
RN,Lucrécia,4053.0,12709.13,-6.120224896686293,-37.81452581211124
RN,Luís Gomes,10175.0,8631.64,-6.413517384784465,-38.38848334408616
RN,Major Sales,4102.0,11702.61,-6.40685356735819,-38.323556137948735
RN,Marcelino Vieira,8325.0,9956.78,-6.292916231422278,-38.16719627239904
PB,Marizópolis,6689.0,12250.49,-6.843801370502292,-38.34614809689749
RN,Martins,8790.0,12308.92,-6.089269245319467,-37.91158900783955
PI,Massapê do Piauí,6456.0,8074.67,-7.463380636016267,-41.12582977716503
PB,Mato Grosso,2944.0,10801.82,-6.541550019874002,-37.71193726530205
RN,Messias Targino,4665.0,11903.59,-6.077633155052282,-37.51312775808505
PI,Monsenhor Hipólito,7785.0,9361.82,-6.997093316079789,-41.029227317003674
PB,Nazarezinho,7271.0,9072.36,-6.915306139285324,-38.32570328937077
PI,Novo Oriente do Piauí,6548.0,8884.0,-6.448585736730626,-41.930140225106356
PB,Olho d'Água,6399.0,9665.68,-7.228602245482929,-37.75041818469359
PI,Padre Marcos,6879.0,10744.13,-7.355026608491728,-40.90548968745237
PI,Paquetá,3931.0,11253.3,-7.103948387844777,-41.70331626083979
RN,Paraná,4298.0,10221.39,-6.485872321962772,-38.3127395222519
PI,Patos do Piauí,6420.0,10066.77,-7.679480056147042,-41.24358913696469
RN,Patu,12861.0,12511.75,-6.109756417163236,-37.636473199049064
RN,Pau dos Ferros,30802.0,23028.8,-6.112476722971694,-38.204857055728354
PB,Paulista,12411.0,12651.17,-6.594023787990287,-37.624333201653215
PB,Pedra Branca,3802.0,9853.48,-7.427619599615789,-38.06875922333367
PB,Piancó,16147.0,12776.52,-7.197185442619102,-37.9253276661156
RN,Pilões,3900.0,10725.5,-6.268775934881439,-38.04262529818102
PI,Pimenteiras,12150.0,8804.35,-6.237794992768845,-41.41734554170855
PB,Poço Dantas,3877.0,10376.63,-6.4040350870240195,-38.49635452330207
PB,Poço de José de Moura,4366.0,10717.41,-6.574616683922209,-38.51158924130315
RN,Portalegre,7944.0,9936.33,-6.0237559480032825,-37.987333898217
PB,Princesa Isabel,23749.0,11215.0,-7.7371235735180015,-37.99193231765418
PE,Quixaba,6796.0,9868.19,-7.71914396098805,-37.84596347870338
RN,Rafael Fernandes,5158.0,10327.88,-6.19605014813518,-38.22458985526599
RN,Rafael Godeiro,3214.0,13519.41,-6.075887978162676,-37.717514095051165
RN,Riacho de Santana,4194.0,10375.2,-6.264010158717789,-38.31436503932268
PB,Riacho dos Cavalos,8555.0,10822.34,-6.437249680074689,-37.65053392142417
PB,Santa Cruz,6579.0,9441.21,-6.533917900820212,-38.06087539788324
PI,Santa Cruz do Piauí,6254.0,9755.44,-7.187032259747017,-41.76644743906547
PB,Santa Helena,5853.0,10620.57,-6.721182179238667,-38.64002316385484
PB,Santana de Mangueira,5098.0,10012.95,-7.55348658877419,-38.33274422360522
PI,Santana do Piauí,4650.0,8775.63,-6.94630379789761,-41.51849881777798
PB,Santana dos Garrotes,6942.0,9671.89,-7.385368734847847,-37.9873043120109
PI,Santo Antônio de Lisboa,6466.0,11111.78,-6.982602507171924,-41.23136463958518
PI,Santo Inácio do Piauí,3809.0,10600.47,-7.426428055987192,-41.91129106277626
PB,São Francisco,3377.0,11583.67,-6.619231383811318,-38.094906830958564
RN,São Francisco do Oeste,4281.0,12718.54,-5.998813753042279,-38.16782198693882
PI,São João da Canabrava,4619.0,10677.94,-6.819026039435823,-41.34697213086008
PI,São João da Varjota,4856.0,7546.96,-6.915216383554422,-41.86413664098587
PB,São João do Rio do Peixe,18020.0,12515.6,-6.732469499195709,-38.447988302291066
PB,São José da Lagoa Tapada,7622.0,9440.27,-6.941153234171087,-38.16229158295845
PB,São José de Caiana,6394.0,8697.78,-7.251087051719217,-38.30147018570654
PB,São José de Piranhas,20406.0,11289.98,-7.120596608374287,-38.49817100740121
PB,São José de Princesa,3898.0,8730.43,-7.740693931275298,-38.09865273467503
PI,São José do Piauí,6696.0,10166.49,-6.872493146958648,-41.47513488888354
PI,São Julião,6379.0,9332.78,-7.0837965930829645,-40.83839784594968
PI,São Luis do Piauí,2648.0,9566.51,-6.825107525729204,-41.32424106845079
RN,São Miguel,23789.0,13440.83,-6.213720233700088,-38.49620868999562
PB,Serra Grande,2921.0,11360.25,-7.215653600176282,-38.369041675015254
RN,Serrinha dos Pintos,4832.0,10303.67,-6.112203004196755,-37.956901140335894
PI,Simões,14664.0,29626.58,-7.597489293975907,-40.81700319949986
PI,Simplício Mendes,12778.0,14307.61,-7.860399735574317,-41.91054608065298
PB,Sousa,69997.0,18836.93,-6.758422441380346,-38.23265856794223
PI,Sussuapara,6801.0,11305.35,-7.0131873524755255,-41.38385340840353
PE,Tabira,28860.0,10911.39,-7.592116324959798,-37.540264294215945
CE,Tauá,59259.0,12012.28,-6.000906744287318,-40.29462237363728
